Subject,Stim,Condition,StimSoundIn1.Filename,SubTrialList.Cycle,SubTrialList.Sample,SubTrialList,phonetic_cons,semantic_trans,frequency,correctRT,accuracy,log_F.base10.,acc_rate,PhonN
5,緝,plsl,behavioral_naming-5-1Stim-157.wav,3,117,37,inconsistent,opaque,368,NaN,1,2.565847819,0.05625,6
5,馴,plsl,behavioral_naming-5-1Stim-158.wav,3,118,38,inconsistent,opaque,74,612,0,1.86923172,0.05625,5
5,蟻,phsl,behavioral_naming-5-1Stim-159.wav,3,119,39,consistent,opaque,292,597,0,2.465382851,0.05625,3
5,縐,plsl,behavioral_naming-5-1Stim-160.wav,3,120,40,inconsistent,opaque,19,NaN,1,1.278753601,0.05625,6
5,搓,phsh,behavioral_naming-5-1Stim-161.wav,4,121,1,consistent,transparent,765,880,0,2.883661435,0.05625,6
5,醃,phsl,behavioral_naming-5-1Stim-162.wav,4,122,2,consistent,opaque,210,575,0,2.322219295,0.05625,9
5,櫻,phsl,behavioral_naming-5-1Stim-163.wav,4,123,3,consistent,opaque,251,553,0,2.399673721,0.05625,4
5,淚,plsh,behavioral_naming-5-1Stim-164.wav,4,124,4,inconsistent,transparent,2682,532,0,3.428458774,0.05625,3
5,倍,plsl,behavioral_naming-5-1Stim-165.wav,4,125,5,inconsistent,opaque,99099,564,0,4.996069272,0.05625,9
5,燭,plsh,behavioral_naming-5-1Stim-166.wav,4,126,6,inconsistent,transparent,152,709,0,2.181843588,0.05625,6
5,鷹,phsh,behavioral_naming-5-1Stim-167.wav,4,127,7,consistent,transparent,2121,480,0,3.326540669,0.05625,3
5,踢,plsh,behavioral_naming-5-1Stim-168.wav,4,128,8,inconsistent,transparent,8240,493,0,3.915927212,0.05625,6
5,餓,phsh,behavioral_naming-5-1Stim-169.wav,4,129,9,consistent,transparent,1342,594,0,3.127752516,0.05625,8
5,吵,plsh,behavioral_naming-5-1Stim-170.wav,4,130,10,inconsistent,transparent,1718,488,0,3.235023159,0.05625,10
5,猛,phsl,behavioral_naming-5-1Stim-171.wav,4,131,11,consistent,opaque,14154,518,0,4.150879191,0.05625,4
5,劇,phsl,behavioral_naming-5-1Stim-172.wav,4,132,12,consistent,opaque,10471,560,0,4.01998816,0.05625,4
5,陷,plsl,behavioral_naming-5-1Stim-173.wav,4,133,13,inconsistent,opaque,3990,535,0,3.600972896,0.05625,7
5,譏,phsl,behavioral_naming-5-1Stim-174.wav,4,134,14,consistent,opaque,229,541,0,2.359835482,0.05625,6
5,仰,plsh,behavioral_naming-5-1Stim-175.wav,4,135,15,inconsistent,transparent,1809,579,0,3.257438567,0.05625,4
5,賺,plsh,behavioral_naming-5-1Stim-176.wav,4,136,16,inconsistent,transparent,7415,498,0,3.870111155,0.05625,9
5,襖,phsh,behavioral_naming-5-1Stim-177.wav,4,137,17,consistent,transparent,27,588,0,1.431363764,0.05625,5
5,板,plsl,behavioral_naming-5-1Stim-178.wav,4,138,18,inconsistent,opaque,4495,592,0,3.652729696,0.05625,10
5,逞,phsl,behavioral_naming-5-1Stim-179.wav,4,139,19,consistent,opaque,438,629,0,2.641474111,0.05625,4
5,胖,plsh,behavioral_naming-5-1Stim-180.wav,4,140,20,inconsistent,transparent,2513,518,0,3.400192489,0.05625,8
5,隸,plsl,behavioral_naming-5-1Stim-181.wav,4,141,21,inconsistent,opaque,243,1022,0,2.385606274,0.05625,3
5,剁,phsh,behavioral_naming-5-1Stim-182.wav,4,142,22,consistent,transparent,81,833,0,1.908485019,0.05625,3
5,純,plsl,behavioral_naming-5-1Stim-183.wav,4,143,23,inconsistent,opaque,9545,539,0,3.979775933,0.05625,7
5,涸,plsl,behavioral_naming-5-1Stim-184.wav,4,144,24,inconsistent,opaque,15,NaN,1,1.176091259,0.05625,5
5,順,plsh,behavioral_naming-5-1Stim-185.wav,4,145,25,inconsistent,transparent,8144,543,0,3.910837765,0.05625,5
5,揪,plsh,behavioral_naming-5-1Stim-186.wav,4,146,26,inconsistent,transparent,192,830,0,2.283301229,0.05625,7
5,戀,plsh,behavioral_naming-5-1Stim-187.wav,4,147,27,inconsistent,transparent,1813,574,0,3.258397804,0.05625,11
5,槌,phsl,behavioral_naming-5-1Stim-188.wav,4,148,28,consistent,opaque,788,707,0,2.896526217,0.05625,3
5,嵐,plsl,behavioral_naming-5-1Stim-189.wav,4,149,29,inconsistent,opaque,837,555,0,2.922725458,0.05625,5
5,烤,phsh,behavioral_naming-5-1Stim-190.wav,4,150,30,consistent,transparent,1961,538,0,3.292477594,0.05625,3
5,韁,phsh,behavioral_naming-5-1Stim-191.wav,4,151,31,consistent,transparent,31,590,0,1.491361694,0.05625,5
5,颳,plsh,behavioral_naming-5-1Stim-192.wav,4,152,32,inconsistent,transparent,335,612,0,2.525044807,0.05625,6
5,埋,plsh,behavioral_naming-5-1Stim-193.wav,4,153,33,inconsistent,transparent,4182,633,0,3.621384028,0.05625,10
5,趁,plsh,behavioral_naming-5-1Stim-194.wav,4,154,34,inconsistent,transparent,10347,534,0,4.014814449,0.05625,7
5,揖,plsh,behavioral_naming-5-1Stim-195.wav,4,155,35,inconsistent,transparent,14,602,0,1.146128036,0.05625,6
5,註,phsh,behavioral_naming-5-1Stim-196.wav,4,156,36,consistent,transparent,680,579,0,2.832508913,0.05625,10
5,禪,plsh,behavioral_naming-5-1Stim-197.wav,4,157,37,inconsistent,transparent,835,626,0,2.921686475,0.05625,9
5,裙,plsh,behavioral_naming-5-1Stim-198.wav,4,158,38,inconsistent,transparent,381,655,0,2.580924976,0.05625,4
5,癱,phsl,behavioral_naming-5-1Stim-199.wav,4,159,39,consistent,opaque,204,560,0,2.309630167,0.05625,3
5,豎,plsl,behavioral_naming-5-1Stim-200.wav,4,160,40,inconsistent,opaque,1091,604,0,3.037824751,0.05625,7
6,絹,phsh,behavioral_naming-6-1Stim-41.wav,1,1,1,consistent,transparent,139,536,0,2.1430148,0.0375,6
6,鋰,phsl,behavioral_naming-6-1Stim-42.wav,1,2,2,consistent,opaque,1369,481,0,3.136403448,0.0375,10
6,灌,plsh,behavioral_naming-6-1Stim-43.wav,1,3,3,inconsistent,transparent,1540,493,0,3.187520721,0.0375,8
6,詐,plsl,behavioral_naming-6-1Stim-44.wav,1,4,4,inconsistent,opaque,448,452,0,2.651278014,0.0375,11
6,釋,plsl,behavioral_naming-6-1Stim-45.wav,1,5,5,inconsistent,opaque,1684,401,0,3.226342087,0.0375,7
6,磷,phsl,behavioral_naming-6-1Stim-46.wav,1,6,6,consistent,opaque,1988,496,0,3.29841638,0.0375,8
6,淘,phsl,behavioral_naming-6-1Stim-47.wav,1,7,7,consistent,opaque,200,502,0,2.301029996,0.0375,5
6,矇,phsh,behavioral_naming-6-1Stim-48.wav,1,8,8,consistent,transparent,159,482,0,2.201397124,0.0375,4
6,諳,phsl,behavioral_naming-6-1Stim-49.wav,1,9,9,consistent,opaque,738,NaN,1,2.868056362,0.0375,7
6,紐,phsl,behavioral_naming-6-1Stim-50.wav,1,10,10,consistent,opaque,1644,461,0,3.215901813,0.0375,6
6,野,plsl,behavioral_naming-6-1Stim-51.wav,1,11,11,inconsistent,opaque,3134,442,0,3.496098992,0.0375,9
6,偶,plsl,behavioral_naming-6-1Stim-52.wav,1,12,12,inconsistent,opaque,2552,464,0,3.40688067,0.0375,9
6,醣,phsl,behavioral_naming-6-1Stim-53.wav,1,13,13,consistent,opaque,88,501,0,1.944482672,0.0375,4
6,謝,phsl,behavioral_naming-6-1Stim-54.wav,1,14,14,consistent,opaque,8824,385,0,3.945665499,0.0375,3
6,鬆,phsl,behavioral_naming-6-1Stim-55.wav,1,15,15,consistent,opaque,3625,375,0,3.559308011,0.0375,4
6,拌,plsh,behavioral_naming-6-1Stim-56.wav,1,16,16,inconsistent,transparent,702,473,0,2.846337112,0.0375,8
6,狐,plsh,behavioral_naming-6-1Stim-57.wav,1,17,17,inconsistent,transparent,578,553,0,2.761927838,0.0375,5
6,館,phsl,behavioral_naming-6-1Stim-58.wav,1,18,18,consistent,opaque,7111,491,0,3.851930679,0.0375,8
6,遺,plsl,behavioral_naming-6-1Stim-59.wav,1,19,19,inconsistent,opaque,1736,443,0,3.239549721,0.0375,5
6,顱,phsl,behavioral_naming-6-1Stim-60.wav,1,20,20,consistent,opaque,760,510,0,2.880813592,0.0375,9
6,楠,phsl,behavioral_naming-6-1Stim-61.wav,1,21,21,consistent,opaque,634,480,0,2.802089258,0.0375,3
6,倫,phsl,behavioral_naming-6-1Stim-62.wav,1,22,22,consistent,opaque,2581,425,0,3.411788005,0.0375,8
6,遛,phsl,behavioral_naming-6-1Stim-63.wav,1,23,23,consistent,opaque,63,458,0,1.799340549,0.0375,5
6,廟,plsh,behavioral_naming-6-1Stim-64.wav,1,24,24,inconsistent,transparent,3207,455,0,3.50609896,0.0375,3
6,餅,plsl,behavioral_naming-6-1Stim-65.wav,1,25,25,inconsistent,opaque,3239,485,0,3.510410948,0.0375,9
6,餵,phsh,behavioral_naming-6-1Stim-66.wav,1,26,26,consistent,transparent,1908,479,0,3.28057837,0.0375,5
6,詩,plsh,behavioral_naming-6-1Stim-67.wav,1,27,27,inconsistent,transparent,6937,353,0,3.841171694,0.0375,10
6,腋,phsh,behavioral_naming-6-1Stim-68.wav,1,28,28,consistent,transparent,405,467,0,2.607455023,0.0375,3
6,凜,phsh,behavioral_naming-6-1Stim-69.wav,1,29,29,consistent,transparent,41,502,0,1.612783857,0.0375,3
6,跨,phsl,behavioral_naming-6-1Stim-70.wav,1,30,30,consistent,opaque,21329,541,0,4.328970494,0.0375,5
6,批,phsl,behavioral_naming-6-1Stim-71.wav,1,31,31,consistent,opaque,239027,479,0,5.378446961,0.0375,10
6,舐,plsl,behavioral_naming-6-1Stim-72.wav,1,32,32,inconsistent,opaque,11,514,0,1.041392685,0.0375,5
6,缺,plsh,behavioral_naming-6-1Stim-73.wav,1,33,33,inconsistent,transparent,22209,432,0,4.346529004,0.0375,6
6,搏,plsl,behavioral_naming-6-1Stim-74.wav,1,34,34,inconsistent,opaque,1880,691,0,3.274157849,0.0375,6
6,敏,plsh,behavioral_naming-6-1Stim-75.wav,1,35,35,inconsistent,transparent,1610,447,0,3.206825876,0.0375,10
6,喧,phsh,behavioral_naming-6-1Stim-76.wav,1,36,36,consistent,transparent,43,384,0,1.633468456,0.0375,5
6,寒,plsh,behavioral_naming-6-1Stim-77.wav,1,37,37,inconsistent,transparent,2037,421,0,3.308991029,0.0375,6
6,謂,phsh,behavioral_naming-6-1Stim-78.wav,1,38,38,consistent,transparent,967,447,0,2.985426474,0.0375,4
6,輻,phsh,behavioral_naming-6-1Stim-79.wav,1,39,39,consistent,transparent,79,508,0,1.897627091,0.0375,9
6,憶,phsl,behavioral_naming-6-1Stim-80.wav,1,40,40,consistent,opaque,850,459,0,2.929418926,0.0375,5
6,鷹,phsh,behavioral_naming-6-1Stim-81.wav,2,41,1,consistent,transparent,2121,505,0,3.326540669,0.0375,3
6,搓,phsh,behavioral_naming-6-1Stim-82.wav,2,42,2,consistent,transparent,765,534,0,2.883661435,0.0375,6
6,燭,plsh,behavioral_naming-6-1Stim-83.wav,2,43,3,inconsistent,transparent,152,444,0,2.181843588,0.0375,6
6,烤,phsh,behavioral_naming-6-1Stim-84.wav,2,44,4,consistent,transparent,1961,435,0,3.292477594,0.0375,3
6,剁,phsh,behavioral_naming-6-1Stim-85.wav,2,45,5,consistent,transparent,81,473,0,1.908485019,0.0375,3
6,趁,plsh,behavioral_naming-6-1Stim-86.wav,2,46,6,inconsistent,transparent,10347,413,0,4.014814449,0.0375,7
6,倍,plsl,behavioral_naming-6-1Stim-87.wav,2,47,7,inconsistent,opaque,99099,476,0,4.996069272,0.0375,9
6,順,plsh,behavioral_naming-6-1Stim-88.wav,2,48,8,inconsistent,transparent,8144,375,0,3.910837765,0.0375,5
6,吵,plsh,behavioral_naming-6-1Stim-89.wav,2,49,9,inconsistent,transparent,1718,388,0,3.235023159,0.0375,10
6,韁,phsh,behavioral_naming-6-1Stim-90.wav,2,50,10,consistent,transparent,31,453,0,1.491361694,0.0375,5
6,嵐,plsl,behavioral_naming-6-1Stim-91.wav,2,51,11,inconsistent,opaque,837,464,0,2.922725458,0.0375,5
6,櫻,phsl,behavioral_naming-6-1Stim-92.wav,2,52,12,consistent,opaque,251,394,0,2.399673721,0.0375,4
6,涸,plsl,behavioral_naming-6-1Stim-93.wav,2,53,13,inconsistent,opaque,15,NaN,1,1.176091259,0.0375,5
6,裙,plsh,behavioral_naming-6-1Stim-94.wav,2,54,14,inconsistent,transparent,381,477,0,2.580924976,0.0375,4
6,埋,plsh,behavioral_naming-6-1Stim-95.wav,2,55,15,inconsistent,transparent,4182,482,0,3.621384028,0.0375,10
6,胖,plsh,behavioral_naming-6-1Stim-96.wav,2,56,16,inconsistent,transparent,2513,446,0,3.400192489,0.0375,8
6,癱,phsl,behavioral_naming-6-1Stim-97.wav,2,57,17,consistent,opaque,204,479,0,2.309630167,0.0375,3
6,槌,phsl,behavioral_naming-6-1Stim-98.wav,2,58,18,consistent,opaque,788,440,0,2.896526217,0.0375,3
6,揖,plsh,behavioral_naming-6-1Stim-99.wav,2,59,19,inconsistent,transparent,14,578,0,1.146128036,0.0375,6
6,譏,phsl,behavioral_naming-6-1Stim-100.wav,2,60,20,consistent,opaque,229,501,0,2.359835482,0.0375,6
6,純,plsl,behavioral_naming-6-1Stim-101.wav,2,61,21,inconsistent,opaque,9545,457,0,3.979775933,0.0375,7
6,劇,phsl,behavioral_naming-6-1Stim-102.wav,2,62,22,consistent,opaque,10471,450,0,4.01998816,0.0375,4
6,揪,plsh,behavioral_naming-6-1Stim-103.wav,2,63,23,inconsistent,transparent,192,511,0,2.283301229,0.0375,7
6,賺,plsh,behavioral_naming-6-1Stim-104.wav,2,64,24,inconsistent,transparent,7415,452,0,3.870111155,0.0375,9
6,註,phsh,behavioral_naming-6-1Stim-105.wav,2,65,25,consistent,transparent,680,466,0,2.832508913,0.0375,10
6,戀,plsh,behavioral_naming-6-1Stim-106.wav,2,66,26,inconsistent,transparent,1813,402,0,3.258397804,0.0375,11
6,颳,plsh,behavioral_naming-6-1Stim-107.wav,2,67,27,inconsistent,transparent,335,509,0,2.525044807,0.0375,6
6,襖,phsh,behavioral_naming-6-1Stim-108.wav,2,68,28,consistent,transparent,27,526,0,1.431363764,0.0375,5
6,禪,plsh,behavioral_naming-6-1Stim-109.wav,2,69,29,inconsistent,transparent,835,504,0,2.921686475,0.0375,9
6,逞,phsl,behavioral_naming-6-1Stim-110.wav,2,70,30,consistent,opaque,438,551,0,2.641474111,0.0375,4
6,隸,plsl,behavioral_naming-6-1Stim-111.wav,2,71,31,inconsistent,opaque,243,701,0,2.385606274,0.0375,3
6,踢,plsh,behavioral_naming-6-1Stim-112.wav,2,72,32,inconsistent,transparent,8240,424,0,3.915927212,0.0375,6
6,猛,phsl,behavioral_naming-6-1Stim-113.wav,2,73,33,consistent,opaque,14154,492,0,4.150879191,0.0375,4
6,板,plsl,behavioral_naming-6-1Stim-114.wav,2,74,34,inconsistent,opaque,4495,498,0,3.652729696,0.0375,10
6,豎,plsl,behavioral_naming-6-1Stim-115.wav,2,75,35,inconsistent,opaque,1091,417,0,3.037824751,0.0375,7
6,餓,phsh,behavioral_naming-6-1Stim-116.wav,2,76,36,consistent,transparent,1342,542,0,3.127752516,0.0375,8
6,醃,phsl,behavioral_naming-6-1Stim-117.wav,2,77,37,consistent,opaque,210,538,0,2.322219295,0.0375,9
6,淚,plsh,behavioral_naming-6-1Stim-118.wav,2,78,38,inconsistent,transparent,2682,455,0,3.428458774,0.0375,3
6,陷,plsl,behavioral_naming-6-1Stim-119.wav,2,79,39,inconsistent,opaque,3990,424,0,3.600972896,0.0375,7
6,仰,plsh,behavioral_naming-6-1Stim-120.wav,2,80,40,inconsistent,transparent,1809,464,0,3.257438567,0.0375,4
6,錦,plsl,behavioral_naming-6-1Stim-121.wav,3,81,1,inconsistent,opaque,1059,490,0,3.02489596,0.0375,4
6,腐,phsl,behavioral_naming-6-1Stim-122.wav,3,82,2,consistent,opaque,168,358,0,2.225309282,0.0375,3
6,煎,phsh,behavioral_naming-6-1Stim-123.wav,3,83,3,consistent,transparent,308,477,0,2.488550717,0.0375,4
6,桿,plsl,behavioral_naming-6-1Stim-124.wav,3,84,4,inconsistent,opaque,50450,507,0,4.702861171,0.0375,6
6,覓,plsh,behavioral_naming-6-1Stim-125.wav,3,85,5,inconsistent,transparent,2267,524,0,3.35545152,0.0375,9
6,誓,plsl,behavioral_naming-6-1Stim-126.wav,3,86,6,inconsistent,opaque,1049,403,0,3.020775488,0.0375,6
6,尊,plsh,behavioral_naming-6-1Stim-127.wav,3,87,7,inconsistent,transparent,5764,436,0,3.760723972,0.0375,5
6,灘,phsh,behavioral_naming-6-1Stim-128.wav,3,88,8,consistent,transparent,2952,504,0,3.470116353,0.0375,3
6,掠,plsl,behavioral_naming-6-1Stim-129.wav,3,89,9,inconsistent,opaque,302,550,0,2.480006943,0.0375,6
6,淨,plsl,behavioral_naming-6-1Stim-130.wav,3,90,10,inconsistent,opaque,9021,489,0,3.955254683,0.0375,10
6,捷,phsl,behavioral_naming-6-1Stim-131.wav,3,91,11,consistent,opaque,5030,509,0,3.701567985,0.0375,3
6,淹,phsh,behavioral_naming-6-1Stim-132.wav,3,92,12,consistent,transparent,3045,429,0,3.483587297,0.0375,9
6,映,plsl,behavioral_naming-6-1Stim-133.wav,3,93,13,inconsistent,opaque,845,436,0,2.926856709,0.0375,8
6,爺,phsh,behavioral_naming-6-1Stim-134.wav,3,94,14,consistent,transparent,97,463,0,1.986771734,0.0375,3
6,拒,phsl,behavioral_naming-6-1Stim-135.wav,3,95,15,consistent,opaque,11072,455,0,4.044226077,0.0375,8
6,辭,plsh,behavioral_naming-6-1Stim-136.wav,3,96,16,inconsistent,transparent,4095,408,0,3.612253906,0.0375,5
6,痣,phsh,behavioral_naming-6-1Stim-137.wav,3,97,17,consistent,transparent,184,488,0,2.264817823,0.0375,3
6,殘,plsh,behavioral_naming-6-1Stim-138.wav,3,98,18,inconsistent,transparent,1398,563,0,3.145507171,0.0375,10
6,噹,phsh,behavioral_naming-6-1Stim-139.wav,3,99,19,consistent,transparent,144,560,0,2.158362492,0.0375,5
6,梗,plsl,behavioral_naming-6-1Stim-140.wav,3,100,20,inconsistent,opaque,103,498,0,2.012837225,0.0375,6
6,嫁,phsh,behavioral_naming-6-1Stim-141.wav,3,101,21,consistent,transparent,1726,482,0,3.237040791,0.0375,3
6,腦,phsh,behavioral_naming-6-1Stim-142.wav,3,102,22,consistent,transparent,7703,427,0,3.886659898,0.0375,3
6,慢,phsh,behavioral_naming-6-1Stim-143.wav,3,103,23,consistent,transparent,13189,460,0,4.120211868,0.0375,8
6,熬,phsh,behavioral_naming-6-1Stim-144.wav,3,104,24,consistent,transparent,614,510,0,2.788168371,0.0375,10
6,攤,phsh,behavioral_naming-6-1Stim-145.wav,3,105,25,consistent,transparent,3478,541,0,3.541329578,0.0375,3
6,棺,phsl,behavioral_naming-6-1Stim-146.wav,3,106,26,consistent,opaque,674,521,0,2.828659897,0.0375,8
6,潭,phsh,behavioral_naming-6-1Stim-147.wav,3,107,27,consistent,transparent,532,529,0,2.725911632,0.0375,4
6,誌,phsl,behavioral_naming-6-1Stim-148.wav,3,108,28,consistent,opaque,404,440,0,2.606381365,0.0375,3
6,鐳,phsl,behavioral_naming-6-1Stim-149.wav,3,109,29,consistent,opaque,147,497,0,2.167317335,0.0375,3
6,湖,phsh,behavioral_naming-6-1Stim-150.wav,3,110,30,consistent,transparent,7481,488,0,3.873959655,0.0375,8
6,酷,plsh,behavioral_naming-6-1Stim-151.wav,3,111,31,inconsistent,transparent,2400,399,0,3.380211242,0.0375,9
6,摺,phsl,behavioral_naming-6-1Stim-152.wav,3,112,32,consistent,opaque,143,492,0,2.155336037,0.0375,3
6,醒,phsh,behavioral_naming-6-1Stim-153.wav,3,113,33,consistent,transparent,1483,375,0,3.171141151,0.0375,4
6,殲,plsh,behavioral_naming-6-1Stim-154.wav,3,114,34,inconsistent,transparent,249,621,0,2.396199347,0.0375,5
6,晏,plsh,behavioral_naming-6-1Stim-155.wav,3,115,35,inconsistent,transparent,531,455,0,2.725094521,0.0375,8
6,饌,plsl,behavioral_naming-6-1Stim-156.wav,3,116,36,inconsistent,opaque,20,482,0,1.301029996,0.0375,3
6,幅,phsh,behavioral_naming-6-1Stim-157.wav,3,117,37,consistent,transparent,25457,359,0,4.405807223,0.0375,9
6,符,phsl,behavioral_naming-6-1Stim-158.wav,3,118,38,consistent,opaque,3583,422,0,3.554246808,0.0375,4
6,溜,phsh,behavioral_naming-6-1Stim-159.wav,3,119,39,consistent,transparent,776,454,0,2.889861721,0.0375,5
6,顫,plsh,behavioral_naming-6-1Stim-160.wav,3,120,40,inconsistent,transparent,118,485,0,2.071882007,0.0375,7
6,柄,phsh,behavioral_naming-6-1Stim-161.wav,4,121,1,consistent,transparent,390,559,0,2.591064607,0.0375,3
6,嘰,phsl,behavioral_naming-6-1Stim-162.wav,4,122,2,consistent,opaque,49,430,0,1.69019608,0.0375,6
6,搖,phsh,behavioral_naming-6-1Stim-163.wav,4,123,3,consistent,transparent,1431,394,0,3.155639634,0.0375,5
6,鉅,phsl,behavioral_naming-6-1Stim-164.wav,4,124,4,consistent,opaque,2346,404,0,3.370328008,0.0375,8
6,縐,plsl,behavioral_naming-6-1Stim-165.wav,4,125,5,inconsistent,opaque,19,NaN,1,1.278753601,0.0375,6
6,喚,phsh,behavioral_naming-6-1Stim-166.wav,4,126,6,consistent,transparent,438,461,0,2.641474111,0.0375,5
6,咳,plsl,behavioral_naming-6-1Stim-167.wav,4,127,7,inconsistent,opaque,471,528,0,2.673020907,0.0375,11
6,舵,plsl,behavioral_naming-6-1Stim-168.wav,4,128,8,inconsistent,opaque,279,NaN,1,2.445604203,0.0375,9
6,編,plsl,behavioral_naming-6-1Stim-169.wav,4,129,9,inconsistent,opaque,6831,481,0,3.834484285,0.0375,9
6,緝,plsl,behavioral_naming-6-1Stim-170.wav,4,130,10,inconsistent,opaque,368,NaN,1,2.565847819,0.0375,6
6,鎚,phsh,behavioral_naming-6-1Stim-171.wav,4,131,11,consistent,transparent,51,425,0,1.707570176,0.0375,3
6,蝸,plsl,behavioral_naming-6-1Stim-172.wav,4,132,12,inconsistent,opaque,12,584,0,1.079181246,0.0375,11
6,弒,phsl,behavioral_naming-6-1Stim-173.wav,4,133,13,consistent,opaque,18,366,0,1.255272505,0.0375,3
6,獐,phsl,behavioral_naming-6-1Stim-174.wav,4,134,14,consistent,opaque,83,542,0,1.919078092,0.0375,10
6,裱,phsh,behavioral_naming-6-1Stim-175.wav,4,135,15,consistent,transparent,55,551,0,1.740362689,0.0375,4
6,錳,phsh,behavioral_naming-6-1Stim-176.wav,4,136,16,consistent,transparent,718,468,0,2.856124444,0.0375,4
6,概,plsl,behavioral_naming-6-1Stim-177.wav,4,137,17,inconsistent,opaque,1022,510,0,3.009450896,0.0375,4
6,搜,plsh,behavioral_naming-6-1Stim-178.wav,4,138,18,inconsistent,transparent,1203,403,0,3.080265627,0.0375,8
6,鯨,plsl,behavioral_naming-6-1Stim-179.wav,4,139,19,inconsistent,opaque,837,451,0,2.922725458,0.0375,6
6,拂,plsl,behavioral_naming-6-1Stim-180.wav,4,140,20,inconsistent,opaque,86,449,0,1.934498451,0.0375,7
6,茗,phsl,behavioral_naming-6-1Stim-181.wav,4,141,21,consistent,opaque,20,461,0,1.301029996,0.0375,3
6,稜,plsl,behavioral_naming-6-1Stim-182.wav,4,142,22,inconsistent,opaque,290,488,0,2.462397998,0.0375,5
6,綻,plsh,behavioral_naming-6-1Stim-183.wav,4,143,23,inconsistent,transparent,102,610,0,2.008600172,0.0375,5
6,孕,plsl,behavioral_naming-6-1Stim-184.wav,4,144,24,inconsistent,opaque,465,437,0,2.667452953,0.0375,4
6,赴,plsh,behavioral_naming-6-1Stim-185.wav,4,145,25,inconsistent,transparent,124761,477,0,5.096078847,0.0375,5
6,抵,phsh,behavioral_naming-6-1Stim-186.wav,4,146,26,consistent,transparent,38803,483,0,4.588865304,0.0375,11
6,蕾,phsl,behavioral_naming-6-1Stim-187.wav,4,147,27,consistent,opaque,315,454,0,2.498310554,0.0375,3
6,撲,phsh,behavioral_naming-6-1Stim-188.wav,4,148,28,consistent,transparent,3915,471,0,3.592731766,0.0375,6
6,氧,plsh,behavioral_naming-6-1Stim-189.wav,4,149,29,inconsistent,transparent,2301,502,0,3.361916619,0.0375,11
6,馴,plsl,behavioral_naming-6-1Stim-190.wav,4,150,30,inconsistent,opaque,74,474,0,1.86923172,0.0375,5
6,損,plsl,behavioral_naming-6-1Stim-191.wav,4,151,31,inconsistent,opaque,1486,418,0,3.172018809,0.0375,6
6,衝,plsh,behavioral_naming-6-1Stim-192.wav,4,152,32,inconsistent,transparent,3949,406,0,3.596487134,0.0375,7
6,蟻,phsl,behavioral_naming-6-1Stim-193.wav,4,153,33,consistent,opaque,292,451,0,2.465382851,0.0375,3
6,坑,plsh,behavioral_naming-6-1Stim-194.wav,4,154,34,inconsistent,transparent,2593,429,0,3.413802517,0.0375,8
6,誤,plsl,behavioral_naming-6-1Stim-195.wav,4,155,35,inconsistent,opaque,4650,465,0,3.667452953,0.0375,3
6,脫,plsl,behavioral_naming-6-1Stim-196.wav,4,156,36,inconsistent,opaque,3579,526,0,3.553761698,0.0375,7
6,檔,phsl,behavioral_naming-6-1Stim-197.wav,4,157,37,consistent,opaque,5505,NaN,1,3.740757323,0.0375,5
6,糕,plsh,behavioral_naming-6-1Stim-198.wav,4,158,38,inconsistent,transparent,373,479,0,2.571708832,0.0375,3
6,鶴,plsh,behavioral_naming-6-1Stim-199.wav,4,159,39,inconsistent,transparent,650,465,0,2.812913357,0.0375,3
6,棍,plsl,behavioral_naming-6-1Stim-200.wav,4,160,40,inconsistent,opaque,628,478,0,2.797959644,0.0375,7
7,搓,phsh,behavioral_naming-7-1Stim-41.wav,1,1,1,consistent,transparent,765,582,0,2.883661435,0.06875,6
7,嵐,plsl,behavioral_naming-7-1Stim-42.wav,1,2,2,inconsistent,opaque,837,916,0,2.922725458,0.06875,5
